"","Participant","MoveNum","Condition","Item","Row","cleanedReachOut","Task"
"3194",137,54,"Unobserved",18,5,NA,"Image"
"3195",137,55,"Unobserved",6,2,509.831713,"Image"
"3196",137,56,"Unobserved",11,3,526.82932,"Image"
"3197",137,57,"Unobserved",13,4,510.349585,"Image"
"3198",137,58,"Unobserved",19,5,527.481084,"Image"
"3199",137,59,"Unobserved",23,6,761.321304,"Image"
"3200",137,60,"Unobserved",11,3,510.672796,"Image"
"3201",137,61,"Unobserved",19,5,510.724883,"Image"
"3202",137,62,"Unobserved",24,6,511.464461,"Image"
"3203",137,63,"Unobserved",22,6,510.97063,"Image"
"3204",137,64,"Unobserved",24,6,511.148263,"Image"
"3205",137,65,"Unobserved",19,5,510.693163,"Image"
"3206",137,66,"Unobserved",13,4,510.454762,"Image"
"3207",137,67,"Unobserved",17,5,544.009568,"Image"
"3208",139,1,"Unobserved",4,1,NA,"Image"
"3209",139,2,"Unobserved",8,2,2076.19876,"Image"
"3210",139,3,"Unobserved",7,2,2277.136332,"Image"
"3211",139,4,"Unobserved",3,1,760.802278,"Image"
"3212",139,5,"Unobserved",2,1,644.274901,"Image"
"3213",139,6,"Unobserved",7,2,1877.26822,"Image"
"3214",139,7,"Unobserved",6,2,727.403279,"Image"
"3215",139,8,"Unobserved",8,2,960.464045,"Image"
"3216",139,9,"Unobserved",4,1,627.415634,"Image"
"3217",139,10,"Unobserved",3,1,1260.921144,"Image"
"3218",139,11,"Unobserved",5,2,877.360374,"Image"
"3219",139,12,"Unobserved",1,1,1210.90829,"Image"
"3220",139,13,"Unobserved",9,3,577.152359,"Image"
"3221",139,14,"Unobserved",10,3,810.348017,"Image"
"3222",139,15,"Unobserved",11,3,1043.661205,"Image"
"3223",139,16,"Unobserved",7,2,527.272727,"Image"
"3224",139,17,"Unobserved",6,2,1677.26655,"Image"
"3225",139,18,"Unobserved",2,1,1694.162546,"Image"
"3226",139,19,"Unobserved",14,4,810.135327,"Image"
"3227",139,20,"Unobserved",3,1,1776.891922,"Image"
"3228",139,21,"Unobserved",16,4,1693.237662,"Image"
"3229",139,22,"Unobserved",2,1,794.243348,"Image"
"3230",139,23,"Unobserved",12,3,1243.542005,"Image"
"3231",139,24,"Unobserved",10,3,510.297599,"Image"
"3232",139,25,"Unobserved",12,3,510.309619,"Image"
"3233",139,26,"Unobserved",9,3,510.465213,"Image"
"3234",139,27,"Unobserved",13,4,1076.831154,"Image"
"3235",139,28,"Unobserved",10,3,NA,"Image"
"3236",139,29,"Unobserved",15,4,1293.317796,"Image"
"3237",139,30,"Unobserved",19,5,843.067543,"Image"
"3238",139,31,"Unobserved",5,2,560.74752,"Image"
"3239",139,32,"Unobserved",18,5,776.557361,"Image"
"3240",139,33,"Unobserved",8,2,1060.43366,"Image"
"3241",139,34,"Unobserved",6,2,1093.946517,"Image"
"3242",139,35,"Unobserved",8,2,510.562042,"Image"
"3243",139,36,"Unobserved",5,2,1760.614964,"Image"
"3244",139,37,"Unobserved",4,1,577.525317,"Image"
"3245",139,38,"Unobserved",18,5,809.865875,"Image"
"3246",139,39,"Unobserved",19,5,1176.436158,"Image"
"3247",139,40,"Unobserved",8,2,510.728989,"Image"
"3248",139,41,"Unobserved",6,2,710.653195,"Image"
"3249",139,42,"Unobserved",20,5,NA,"Image"
"3250",139,43,"Unobserved",23,6,1492.697757,"Image"
"3251",139,44,"Unobserved",5,2,710.778405,"Image"
"3252",139,45,"Unobserved",17,5,826.529815,"Image"
"3253",139,46,"Unobserved",1,1,527.727156,"Image"
"3254",139,47,"Unobserved",17,5,1276.484906,"Image"
"3255",139,48,"Unobserved",23,6,2209.359359,"Image"
"3256",139,49,"Unobserved",8,2,1910.365713,"Image"
"3257",139,50,"Unobserved",15,4,509.403099,"Image"
"3258",139,51,"Unobserved",23,6,609.549011,"Image"
"3259",139,52,"Unobserved",20,5,659.762869,"Image"
"3260",139,53,"Unobserved",22,6,926.239996,"Image"
"3261",139,54,"Unobserved",22,6,542.977058,"Image"
"3262",139,55,"Unobserved",8,2,627.166549,"Image"
"3263",139,56,"Unobserved",21,6,1376.230814,"Image"
"3264",139,57,"Unobserved",5,2,510.604113,"Image"
"3265",139,58,"Unobserved",24,6,776.126973,"Image"
"3266",139,59,"Unobserved",20,5,576.370381,"Image"
"3267",141,1,"Unobserved",7,2,NA,"Image"
"3268",141,2,"Unobserved",10,3,509.12697,"Image"
"3269",141,3,"Unobserved",8,2,509.920967,"Image"
"3270",141,4,"Unobserved",11,3,NA,"Image"
"3271",141,5,"Unobserved",12,3,593.628651,"Image"
"3272",141,6,"Unobserved",3,1,526.170546,"Image"
"3273",141,7,"Unobserved",2,1,509.658527,"Image"
"3274",141,8,"Unobserved",8,2,526.706444,"Image"
"3275",141,9,"Unobserved",1,1,526.095086,"Image"
"3276",141,10,"Unobserved",5,2,526.375556,"Image"
"3277",141,11,"Unobserved",9,3,510.208116,"Image"
"3278",141,12,"Unobserved",13,4,693.628985,"Image"
"3279",141,13,"Unobserved",5,2,NA,"Image"
"3280",141,14,"Unobserved",13,4,576.931322,"Image"
"3281",141,15,"Unobserved",14,4,610.294928,"Image"
"3282",141,16,"Unobserved",15,4,527.02598,"Image"
"3283",141,17,"Unobserved",3,1,509.580396,"Image"
"3284",141,18,"Unobserved",15,4,577.043176,"Image"
"3285",141,19,"Unobserved",19,5,560.789591,"Image"
"3286",141,20,"Unobserved",21,6,511.040511,"Image"
"3287",141,21,"Unobserved",14,4,510.344678,"Image"
"3288",141,22,"Unobserved",21,6,527.501444,"Image"
"3289",141,23,"Unobserved",23,6,594.670397,"Image"
"3290",141,24,"Unobserved",7,2,509.921301,"Image"
"3291",141,25,"Unobserved",24,6,594.586924,"Image"
"3292",141,26,"Unobserved",10,3,526.728815,"Image"
"3293",141,27,"Unobserved",12,3,526.960871,"Image"
"3294",141,28,"Unobserved",20,5,510.859541,"Image"
"3295",141,29,"Unobserved",19,5,527.386585,"Image"
"3296",141,30,"Unobserved",22,6,577.624818,"Image"
"3297",141,31,"Unobserved",6,2,509.965375,"Image"
"3298",141,32,"Unobserved",17,5,593.845013,"Image"
"3299",141,33,"Unobserved",12,3,526.839,"Image"
"3300",141,34,"Unobserved",18,5,644.214132,"Image"
"3301",141,35,"Unobserved",19,5,727.397937,"Image"
"3302",141,36,"Unobserved",18,5,610.579071,"Image"
"3303",141,37,"Unobserved",20,5,694.139507,"Image"
"3304",141,38,"Unobserved",22,6,1144.227154,"Image"
"3305",141,39,"Unobserved",17,5,660.4774,"Image"
"3306",141,40,"Unobserved",4,1,NA,"Image"
"3307",141,41,"Unobserved",4,1,509.583068,"Image"
"3308",141,42,"Unobserved",1,1,509.691583,"Image"
"3309",141,43,"Unobserved",6,2,526.52514,"Image"
"3310",141,44,"Unobserved",12,3,510.249852,"Image"
"3311",141,45,"Unobserved",9,3,510.075226,"Image"
"3312",141,46,"Unobserved",22,6,961.039677,"Image"
"3313",141,47,"Unobserved",17,5,510.977739,"Image"
"3314",141,48,"Unobserved",9,3,510.118966,"Image"
"3315",141,49,"Unobserved",11,3,510.206446,"Image"
"3316",141,50,"Unobserved",22,6,510.923649,"Image"
"3317",141,51,"Unobserved",16,4,527.163878,"Image"
"3318",143,1,"Unobserved",21,6,NA,"Image"
"3319",143,2,"Unobserved",17,5,NA,"Image"
"3320",143,3,"Unobserved",22,6,626.331816,"Image"
"3321",143,4,"Unobserved",18,5,509.882904,"Image"
"3322",143,5,"Unobserved",17,5,509.963706,"Image"
"3323",143,6,"Unobserved",19,5,526.543171,"Image"
"3324",143,7,"Unobserved",24,6,509.540663,"Image"
"3325",143,8,"Unobserved",20,5,509.677225,"Image"
"3326",143,9,"Unobserved",16,4,509.937328,"Image"
"3327",143,10,"Unobserved",12,3,510.290921,"Image"
"3328",143,11,"Unobserved",8,2,527.248019,"Image"
"3329",143,12,"Unobserved",4,1,510.822479,"Image"
"3330",143,13,"Unobserved",12,3,526.969552,"Image"
"3331",143,14,"Unobserved",3,1,510.925986,"Image"
"3332",143,15,"Unobserved",7,2,527.207618,"Image"
"3333",143,16,"Unobserved",11,3,510.3577,"Image"
"3334",143,17,"Unobserved",15,4,510.073557,"Image"
"3335",143,18,"Unobserved",11,3,510.351356,"Image"
"3336",143,19,"Unobserved",10,3,510.377399,"Image"
"3337",143,20,"Unobserved",16,4,510.071219,"Image"
"3338",143,21,"Unobserved",20,5,509.815123,"Image"
"3339",143,22,"Unobserved",23,6,509.574386,"Image"
"3340",143,23,"Unobserved",21,6,859.665038,"Image"
"3341",143,24,"Unobserved",9,3,527.220974,"Image"
"3342",143,25,"Unobserved",24,6,526.18891,"Image"
"3343",143,26,"Unobserved",16,4,526.688748,"Image"
"3344",143,27,"Unobserved",22,6,1026.233986,"Image"
"3345",143,28,"Unobserved",8,2,527.214296,"Image"
"3346",143,29,"Unobserved",22,6,509.631482,"Image"
"3347",143,30,"Unobserved",19,5,509.854523,"Image"
"3348",143,31,"Unobserved",14,4,526.856696,"Image"
"3349",143,32,"Unobserved",13,4,510.374394,"Image"
"3350",143,33,"Unobserved",2,1,511.014468,"Image"
"3351",143,34,"Unobserved",6,2,510.647185,"Image"
"3352",143,35,"Unobserved",14,4,NA,"Image"
"3353",143,36,"Unobserved",7,2,527.325482,"Image"
"3354",143,37,"Unobserved",3,1,510.840843,"Image"
"3355",143,38,"Unobserved",16,4,526.715126,"Image"
"3356",143,39,"Unobserved",2,1,510.930327,"Image"
"3357",143,40,"Unobserved",16,4,510.103273,"Image"
"3358",143,41,"Unobserved",5,2,NA,"Image"
"3359",143,42,"Unobserved",1,1,527.685085,"Image"
"3360",143,43,"Unobserved",3,1,527.57056,"Image"
"3361",143,44,"Unobserved",5,2,510.690591,"Image"
"3362",143,45,"Unobserved",19,5,526.420966,"Image"
"3363",145,1,"Unobserved",17,5,NA,"Image"
"3364",145,2,"Unobserved",14,4,NA,"Image"
"3365",145,3,"Unobserved",11,3,526.899101,"Image"
"3366",145,4,"Unobserved",8,2,1893.281402,"Image"
"3367",145,5,"Unobserved",5,2,1342.943001,"Image"
"3368",145,6,"Unobserved",6,2,809.724304,"Image"
"3369",145,7,"Unobserved",17,5,1010.411457,"Image"
"3370",145,8,"Unobserved",11,3,1010.144342,"Image"
"3371",145,9,"Unobserved",7,2,509.940333,"Image"
"3372",145,10,"Unobserved",2,1,559.486406,"Image"
"3373",145,11,"Unobserved",11,3,1093.450018,"Image"
"3374",145,12,"Unobserved",1,1,959.514453,"Image"
"3375",145,13,"Unobserved",4,1,509.956026,"Image"
"3376",145,14,"Unobserved",9,3,1026.687079,"Image"
"3377",145,15,"Unobserved",8,2,1043.168379,"Image"
"3378",145,16,"Unobserved",14,4,760.277065,"Image"
"3379",145,17,"Unobserved",15,4,543.724311,"Image"
"3380",145,18,"Unobserved",9,3,NA,"Image"
"3381",145,19,"Unobserved",20,5,2960.517468,"Image"
"3382",145,20,"Unobserved",3,1,NA,"Image"
"3383",145,21,"Unobserved",8,2,776.857865,"Image"
"3384",145,22,"Unobserved",18,5,2077.232159,"Image"
"3385",145,23,"Unobserved",24,6,811.083917,"Image"
"3386",145,24,"Unobserved",4,1,509.558693,"Image"
"3387",145,25,"Unobserved",23,6,1460.857371,"Image"
"3388",145,26,"Unobserved",18,5,643.86488,"Image"
"3389",145,27,"Unobserved",16,4,743.846516,"Image"
"3390",145,28,"Unobserved",1,1,542.788742,"Image"
"3391",145,29,"Unobserved",14,4,543.670888,"Image"
"3392",145,30,"Unobserved",21,6,1877.536002,"Image"
"3393",145,31,"Unobserved",13,4,560.238667,"Image"
"3394",145,32,"Unobserved",5,2,526.444338,"Image"
"3395",145,33,"Unobserved",10,3,960.0794,"Image"
"3396",145,34,"Unobserved",3,1,509.481898,"Image"
"3397",145,35,"Unobserved",3,1,742.940664,"Image"
"3398",145,36,"Unobserved",19,5,677.44752,"Image"
"3399",145,37,"Unobserved",21,6,810.75136,"Image"
"3400",145,38,"Unobserved",12,3,526.78157,"Image"
"3401",145,39,"Unobserved",14,4,543.731323,"Image"
"3402",145,40,"Unobserved",22,6,994.242012,"Image"
"3403",145,41,"Unobserved",3,1,526.331482,"Image"
"3404",145,42,"Unobserved",7,2,526.448679,"Image"
"3405",145,43,"Unobserved",10,3,559.998264,"Image"
"3406",151,1,"Unobserved",4,1,NA,"Image"
"3407",151,2,"Unobserved",11,3,1075.946485,"Image"
"3408",151,3,"Unobserved",18,5,1192.986129,"Image"
"3409",151,4,"Unobserved",4,1,527.447694,"Image"
"3410",151,5,"Unobserved",16,4,843.368055,"Image"
"3411",151,6,"Unobserved",9,3,560.470271,"Image"
"3412",151,7,"Unobserved",6,2,527.18759,"Image"
"3413",151,8,"Unobserved",2,1,544.27635,"Image"
"3414",151,9,"Unobserved",2,1,577.572722,"Image"
"3415",151,10,"Unobserved",7,2,610.509154,"Image"
"3416",151,11,"Unobserved",11,3,743.588459,"Image"
"3417",151,12,"Unobserved",2,1,527.511468,"Image"
"3418",151,13,"Unobserved",20,5,876.328194,"Image"
"3419",151,14,"Unobserved",13,4,943.511263,"Image"
"3420",151,15,"Unobserved",9,3,560.234208,"Image"
"3421",151,16,"Unobserved",19,5,1943.05583,"Image"
"3422",151,17,"Unobserved",14,4,610.033019,"Image"
"3423",151,18,"Unobserved",21,6,926.3417,"Image"
"3424",151,19,"Unobserved",1,1,560.935721,"Image"
"3425",151,20,"Unobserved",14,4,NA,"Image"
"3426",151,21,"Unobserved",20,5,1076.225955,"Image"
"3427",151,22,"Unobserved",13,4,993.389875,"Image"
"3428",151,23,"Unobserved",6,2,527.336841,"Image"
"3429",151,24,"Unobserved",16,4,776.604358,"Image"
"3430",151,25,"Unobserved",24,6,759.366347,"Image"
"3431",151,26,"Unobserved",3,1,NA,"Image"
"3432",151,27,"Unobserved",5,2,777.426743,"Image"
"3433",151,28,"Unobserved",16,4,1709.963869,"Image"
"3434",151,29,"Unobserved",17,5,759.777038,"Image"
"3435",151,30,"Unobserved",6,2,NA,"Image"
"3436",151,31,"Unobserved",8,2,927.084283,"Image"
"3437",151,32,"Unobserved",16,4,1476.61314,"Image"
"3438",151,33,"Unobserved",12,3,1193.361093,"Image"
"3439",151,34,"Unobserved",21,6,1359.585516,"Image"
"3440",151,35,"Unobserved",23,6,1142.750583,"Image"
"3441",151,36,"Unobserved",21,6,776.283151,"Image"
"3442",151,37,"Unobserved",22,6,676.20739,"Image"
"3443",151,38,"Unobserved",20,5,576.347994,"Image"
"3444",151,39,"Unobserved",13,4,660.06322,"Image"
"3445",151,40,"Unobserved",7,2,810.477367,"Image"
"3446",151,41,"Unobserved",15,4,543.375167,"Image"
"3447",151,42,"Unobserved",9,3,1142.847746,"Image"
"3448",151,43,"Unobserved",10,3,510.492492,"Image"
"3449",151,44,"Unobserved",13,4,510.478469,"Image"
"3450",151,45,"Unobserved",12,3,510.442408,"Image"
"3451",151,46,"Unobserved",7,2,1510.522209,"Image"
"3452",151,47,"Unobserved",15,4,543.358138,"Image"
"3453",153,1,"Unobserved",1,1,NA,"Image"
"3454",153,2,"Unobserved",2,1,609.005623,"Image"
"3455",153,3,"Unobserved",3,1,509.65742,"Image"
"3456",153,4,"Unobserved",1,1,NA,"Image"
"3457",153,5,"Unobserved",4,1,526.468046,"Image"
"3458",153,6,"Unobserved",2,1,509.514847,"Image"
"3459",153,7,"Unobserved",8,2,993.253646,"Image"
"3460",153,8,"Unobserved",7,2,NA,"Image"
"3461",153,9,"Unobserved",6,2,509.859761,"Image"
"3462",153,10,"Unobserved",5,2,626.457328,"Image"
"3463",153,11,"Unobserved",12,3,760.279217,"Image"
"3464",153,12,"Unobserved",11,3,543.458307,"Image"
"3465",153,13,"Unobserved",10,3,693.484802,"Image"
"3466",153,14,"Unobserved",12,3,910.282339,"Image"
"3467",153,15,"Unobserved",9,3,743.571097,"Image"
"3468",153,16,"Unobserved",16,4,610.452057,"Image"
"3469",153,17,"Unobserved",15,4,560.426197,"Image"
"3470",153,18,"Unobserved",14,4,510.360604,"Image"
"3471",153,19,"Unobserved",7,2,626.486043,"Image"
"3472",153,20,"Unobserved",8,2,510.037727,"Image"
"3473",153,21,"Unobserved",6,2,526.571553,"Image"
"3474",153,22,"Unobserved",13,4,527.088423,"Image"
"3475",153,23,"Unobserved",20,5,594.088852,"Image"
"3476",153,24,"Unobserved",19,5,627.901425,"Image"
"3477",153,25,"Unobserved",18,5,810.661009,"Image"
"3478",153,26,"Unobserved",17,5,510.578303,"Image"
"3479",153,27,"Unobserved",8,2,NA,"Image"
"3480",153,28,"Unobserved",24,6,561.012851,"Image"
"3481",153,29,"Unobserved",23,6,627.657013,"Image"
"3482",153,30,"Unobserved",22,6,627.449331,"Image"
"3483",153,31,"Unobserved",21,6,577.662873,"Image"
"3484",153,32,"Unobserved",14,4,NA,"Image"
"3485",153,33,"Unobserved",5,2,726.444272,"Image"
"3486",153,34,"Unobserved",20,5,610.913835,"Image"
"3487",153,35,"Unobserved",1,1,525.986569,"Image"
"3488",153,36,"Unobserved",23,6,1044.236116,"Image"
"3489",153,37,"Unobserved",20,5,NA,"Image"
"3490",153,38,"Unobserved",3,1,509.753248,"Image"
"3491",153,39,"Unobserved",11,3,510.214024,"Image"
"3492",153,40,"Unobserved",12,3,510.361605,"Image"
"3493",153,41,"Unobserved",10,3,526.981911,"Image"
"3494",153,42,"Unobserved",9,3,526.659034,"Image"
"3495",153,43,"Unobserved",24,6,NA,"Image"
"3496",153,44,"Unobserved",1,1,992.804223,"Image"
"3497",153,45,"Unobserved",8,2,510.040732,"Image"
"3498",153,46,"Unobserved",3,1,509.611676,"Image"
"3499",153,47,"Unobserved",7,2,509.914853,"Image"
"3500",153,48,"Unobserved",18,5,1027.365723,"Image"
"3501",153,49,"Unobserved",6,2,524.865348,"Image"
"3502",153,50,"Unobserved",20,5,510.733898,"Image"
"3503",153,51,"Unobserved",5,2,526.627314,"Image"
"3504",153,52,"Unobserved",17,5,743.76509,"Image"
"3505",153,53,"Unobserved",10,3,526.782241,"Image"
"3506",153,54,"Unobserved",21,6,777.471818,"Image"
"3507",153,55,"Unobserved",12,3,NA,"Image"
"3508",153,56,"Unobserved",21,6,660.855219,"Image"
"3509",153,57,"Unobserved",6,2,709.78824,"Image"
"3510",153,58,"Unobserved",22,6,644.264297,"Image"
"3511",153,59,"Unobserved",5,2,509.75258,"Image"
"3512",153,60,"Unobserved",18,5,660.666235,"Image"
"3513",153,61,"Unobserved",7,2,1109.843867,"Image"
"3514",153,62,"Unobserved",17,5,527.235671,"Image"
"3515",153,63,"Unobserved",18,5,643.90202,"Image"
"3516",153,64,"Unobserved",17,5,810.533795,"Image"
"3517",153,65,"Unobserved",16,4,693.90384,"Image"
"3518",153,66,"Unobserved",6,2,509.913852,"Image"
"3519",153,67,"Unobserved",15,4,676.99171,"Image"
"3520",153,68,"Unobserved",7,2,NA,"Image"
"3521",153,69,"Unobserved",8,2,509.99432,"Image"
"3522",153,70,"Unobserved",22,6,660.908976,"Image"
"3523",153,71,"Unobserved",20,5,644.122057,"Image"
"3524",153,72,"Unobserved",5,2,526.287742,"Image"
"3525",153,73,"Unobserved",13,4,693.568609,"Image"
"3526",153,74,"Unobserved",5,2,509.762597,"Image"
"3527",153,75,"Unobserved",14,4,593.656123,"Image"
"3528",153,76,"Unobserved",6,2,509.961933,"Image"
"3529",153,77,"Unobserved",23,6,1360.936122,"Image"
"3530",153,78,"Unobserved",20,5,510.81971,"Image"
"3531",153,79,"Unobserved",16,4,527.146521,"Image"
"3532",153,80,"Unobserved",10,3,526.71446,"Image"
"3533",153,81,"Unobserved",10,3,1343.379241,"Image"
"3534",153,82,"Unobserved",21,6,760.785402,"Image"
"3535",153,83,"Unobserved",12,3,993.568509,"Image"
"3536",153,84,"Unobserved",10,3,526.784578,"Image"
"3537",153,85,"Unobserved",11,3,510.176627,"Image"
"3538",153,86,"Unobserved",19,5,1127.257174,"Image"
"3539",153,87,"Unobserved",16,4,543.845626,"Image"
"3540",153,88,"Unobserved",11,3,526.942511,"Image"
"3541",153,89,"Unobserved",19,5,660.708639,"Image"
"3542",153,90,"Unobserved",21,6,677.502904,"Image"
"3543",155,1,"Unobserved",5,2,NA,"Image"
"3544",155,2,"Unobserved",10,3,1542.756125,"Image"
"3545",155,3,"Unobserved",8,2,527.080076,"Image"
"3546",155,4,"Unobserved",3,1,510.811028,"Image"
"3547",155,5,"Unobserved",5,2,510.758273,"Image"
"3548",155,6,"Unobserved",15,4,943.396069,"Image"
"3549",155,7,"Unobserved",18,5,676.476176,"Image"
"3550",155,8,"Unobserved",4,1,510.820377,"Image"
"3551",155,9,"Unobserved",1,1,NA,"Image"
"3552",155,10,"Unobserved",17,5,643.449926,"Image"
"3553",155,11,"Unobserved",22,6,976.300113,"Image"
"3554",155,12,"Unobserved",8,2,510.531224,"Image"
"3555",155,13,"Unobserved",22,6,676.394038,"Image"
"3556",155,14,"Unobserved",18,5,926.503305,"Image"
"3557",155,15,"Unobserved",2,1,511.292505,"Image"
"3558",155,16,"Unobserved",16,4,2793.256384,"Image"
"3559",155,17,"Unobserved",1,1,511.110198,"Image"
"3560",155,18,"Unobserved",17,5,726.782508,"Image"
"3561",155,19,"Unobserved",21,6,659.756036,"Image"
"3562",155,20,"Unobserved",9,3,793.840701,"Image"
"3563",155,21,"Unobserved",15,4,1593.552282,"Image"
"3564",155,22,"Unobserved",2,1,511.058111,"Image"
"3565",155,23,"Unobserved",15,4,643.442581,"Image"
"3566",155,24,"Unobserved",4,1,510.872465,"Image"
"3567",155,25,"Unobserved",19,5,509.916857,"Image"
"3568",155,26,"Unobserved",14,4,610.106476,"Image"
"3569",155,27,"Unobserved",23,6,759.367682,"Image"
"3570",155,28,"Unobserved",18,5,593.128569,"Image"
"3571",155,29,"Unobserved",12,3,527.076403,"Image"
"3572",155,30,"Unobserved",7,2,527.545526,"Image"
"3573",155,31,"Unobserved",6,2,510.803349,"Image"
"3574",155,32,"Unobserved",4,1,511.217713,"Image"
"3575",155,33,"Unobserved",6,2,527.496443,"Image"
"3576",155,34,"Unobserved",14,4,1526.901776,"Image"
"3577",155,35,"Unobserved",12,3,510.315862,"Image"
"3578",155,36,"Unobserved",24,6,NA,"Image"
"3579",155,37,"Unobserved",10,3,1810.131451,"Image"
"3580",155,38,"Unobserved",17,5,610.052719,"Image"
"3581",155,39,"Unobserved",7,2,NA,"Image"
"3582",155,40,"Unobserved",20,5,509.778624,"Image"
"3583",155,41,"Unobserved",7,2,510.567619,"Image"
"3584",155,42,"Unobserved",10,3,1593.927246,"Image"
"3585",155,43,"Unobserved",19,5,510.037059,"Image"
